Mission ID,Mission Date,Country,Target Country,Target City,Target Latitude,Target Longitude
1499,2/17/1945,USA,GERMANY,GIESSEN,50.6,8.68
1500,2/17/1945,GREAT BRITAIN,GERMANY,GLADBACH,50.77,6.63
1501,8/19/1943,USA,ITALY,SAPRI,40.07,15.63
1502,8/19/1943,USA,ITALY,SAPRI,40.07,15.63
1503,8/19/1943,USA,ITALY,SAPRI,40.07,15.63
1504,8/19/1943,USA,ITALY,SAPRI,40.07,15.63
1505,8/19/1943,USA,ITALY,SAPRI,40.07,15.63
1506,8/19/1943,USA,ITALY,SAPRI,40.07,15.63
1507,8/19/1943,USA,ITALY,SAPRI,40.07,15.63
1508,8/19/1943,USA,ITALY,SAPRI,40.07,15.63
1509,8/19/1943,USA,ITALY,SALERNO,40.67,14.73
1510,8/19/1943,USA,ITALY,SALERNO,40.67,14.73
1511,8/19/1943,USA,ITALY,SAPRI,40.07,15.63
1512,8/19/1943,USA,ITALY,SAPRI,40.07,15.63
1513,8/19/1943,USA,ITALY,SAPRI,40.07,15.63
1514,8/19/1943,USA,ITALY,SAPRI,40.07,15.63
1515,8/19/1943,USA,ITALY,SALERNO,40.67,14.73
1516,8/19/1943,USA,ITALY,SALERNO,40.67,14.73
1517,8/19/1943,USA,ITALY,SALERNO,40.67,14.73
1518,8/19/1943,USA,ITALY,SALERNO,40.67,14.73
1519,8/19/1943,USA,ITALY,SALERNO,40.67,14.73
1520,8/19/1943,USA,ITALY,SALERNO,40.67,14.73
1521,8/19/1943,USA,ITALY,FOGGIA,41.45,15.55
1522,8/19/1943,USA,ITALY,FOGGIA,41.45,15.55
1523,8/19/1943,USA,ITALY,FOGGIA,41.45,15.55
1524,8/19/1943,USA,ITALY,FOGGIA,41.45,15.55
1525,8/19/1943,USA,ITALY,FOGGIA,41.45,15.55
1526,8/19/1943,USA,ITALY,FOGGIA,41.45,15.55
1527,8/19/1943,USA,ITALY,FOGGIA,41.45,15.55
1528,8/19/1943,USA,ITALY,FOGGIA,41.45,15.55
1529,8/19/1943,USA,ITALY,FOGGIA,41.45,15.55
1530,8/19/1943,USA,ITALY,FOGGIA,41.45,15.55
1531,8/19/1943,USA,ITALY,FOGGIA,41.45,15.55
1532,8/19/1943,USA,ITALY,FOGGIA,41.45,15.55
1533,8/19/1943,USA,ITALY,FOGGIA,41.45,15.55
1534,8/19/1943,USA,ITALY,FOGGIA,41.45,15.55
1535,8/19/1943,USA,ITALY,FOGGIA,41.45,15.55
1536,8/19/1943,USA,ITALY,FOGGIA,41.45,15.55
1537,8/19/1943,USA,ITALY,FOGGIA,41.45,15.55
1538,8/19/1943,USA,ITALY,FOGGIA,41.45,15.55
1539,8/19/1943,USA,ITALY,FOGGIA,41.45,15.55
1540,8/19/1943,USA,ITALY,FOGGIA,41.45,15.55
1541,8/19/1943,USA,ITALY,FOGGIA,41.45,15.55
1542,8/19/1943,USA,ITALY,FOGGIA,41.45,15.55
1543,8/19/1943,USA,ITALY,FOGGIA,41.45,15.55
1544,8/19/1943,USA,ITALY,FOGGIA,41.45,15.55
1545,8/19/1943,USA,ITALY,FOGGIA,41.45,15.55
1546,8/19/1943,USA,ITALY,FOGGIA,41.45,15.55
1547,8/19/1943,USA,ITALY,FOGGIA,41.45,15.55
1548,8/19/1943,USA,ITALY,FOGGIA,41.45,15.55
1557,8/20/1943,USA,ITALY,COSENZA,39.27,16.25
1565,8/20/1943,USA,ITALY,CASERTA,41.07,14.33
1566,8/20/1943,USA,ITALY,CASERTA,41.07,14.33
1567,8/20/1943,USA,ITALY,CASERTA,41.07,14.33
1568,8/20/1943,USA,ITALY,CASERTA,41.07,14.33
1569,8/20/1943,USA,ITALY,CASERTA,41.07,14.33
1570,8/20/1943,USA,ITALY,CASERTA,41.07,14.33
1571,8/20/1943,USA,ITALY,CASERTA,41.07,14.33
1572,8/20/1943,USA,ITALY,CASERTA,41.07,14.33
1573,8/20/1943,USA,ITALY,BENEVENTO,41.13,14.75
1574,8/20/1943,USA,ITALY,BENEVENTO,41.13,14.75
1575,8/20/1943,USA,ITALY,BENEVENTO,41.13,14.75
1576,8/20/1943,USA,ITALY,BENEVENTO,41.13,14.75
1577,8/20/1943,USA,ITALY,BENEVENTO,41.13,14.75
1578,8/20/1943,USA,ITALY,BENEVENTO,41.13,14.75
1579,8/20/1943,USA,ITALY,BENEVENTO,41.13,14.75
1580,8/20/1943,USA,ITALY,BENEVENTO,41.13,14.75
1591,8/21/1943,GREAT BRITAIN,GREECE,CROTONE,39.08,17.13
1593,8/21/1943,USA,ITALY,AVERSA,40.97,16.18
1594,8/21/1943,USA,ITALY,AVERSA,40.97,16.18
1595,8/21/1943,USA,ITALY,AVERSA,40.97,16.18
1596,8/21/1943,USA,ITALY,AVERSA,40.97,16.18
1597,8/21/1943,USA,ITALY,CANCELLO,40.98,14.4
1598,8/21/1943,USA,ITALY,CANCELLO,40.98,14.4
1599,8/21/1943,USA,ITALY,CANCELLO,40.98,14.4
1600,8/21/1943,USA,ITALY,CANCELLO,40.98,14.4
1635,7/31/1944,USA,GERMANY,MUNICH,48.13,11.58
1636,7/31/1944,USA,GERMANY,MUNICH,48.13,11.58
1637,7/31/1944,USA,GERMANY,MUNICH,48.13,11.58
1638,7/31/1944,USA,GERMANY,MUNICH,48.13,11.58
1639,7/31/1944,USA,GERMANY,MUNICH,48.13,11.58
1640,7/31/1944,USA,GERMANY,MUNICH,48.13,11.58
1641,7/31/1944,USA,GERMANY,MUNICH,48.13,11.58
1642,7/31/1944,USA,GERMANY,MUNICH,48.13,11.58
1643,7/31/1944,USA,GERMANY,MUNICH,48.13,11.58
1644,7/31/1944,USA,GERMANY,MUNICH,48.13,11.58
1645,7/31/1944,USA,GERMANY,MUNICH,48.13,11.58
1646,7/31/1944,USA,GERMANY,MUNICH,48.13,11.58
1647,7/31/1944,USA,GERMANY,MUNICH,48.13,11.58
1648,7/31/1944,USA,GERMANY,MUNICH,48.13,11.58
1649,7/31/1944,USA,GERMANY,MUNICH,48.13,11.58
1650,7/31/1944,USA,GERMANY,MUNICH,48.13,11.58
1651,7/31/1944,USA,GERMANY,MUNICH,48.13,11.58
1652,7/31/1944,USA,GERMANY,MUNICH,48.13,11.58
1653,7/31/1944,USA,GERMANY,MUNICH,48.13,11.58
1654,7/31/1944,USA,GERMANY,MUNICH,48.13,11.58
1655,7/31/1944,USA,GERMANY,MUNICH,48.13,11.58
1656,7/31/1944,USA,GERMANY,MUNICH,48.13,11.58
1657,7/31/1944,USA,GERMANY,MUNICH,48.13,11.58
1658,7/31/1944,USA,GERMANY,MUNICH,48.13,11.58
1659,7/31/1944,USA,GERMANY,MUNICH,48.13,11.58
1660,7/31/1944,USA,GERMANY,MUNICH,48.13,11.58
1661,7/31/1944,USA,GERMANY,MUNICH,48.13,11.58
1662,7/31/1944,USA,GERMANY,MUNICH,48.13,11.58
1663,7/31/1944,USA,GERMANY,MUNICH,48.13,11.58
1664,7/31/1944,USA,GERMANY,MUNICH,48.13,11.58
1665,7/31/1944,USA,GERMANY,MUNICH,48.13,11.58
1666,7/31/1944,USA,GERMANY,MUNICH,48.13,11.58
1667,7/31/1944,USA,GERMANY,MUNICH,48.13,11.58
1668,7/31/1944,USA,GERMANY,MUNICH,48.13,11.58
1669,7/31/1944,USA,GERMANY,MUNICH,48.13,11.58
1670,7/31/1944,USA,GERMANY,MUNICH,48.13,11.58
1671,7/31/1944,USA,GERMANY,MUNICH,48.13,11.58
1672,7/31/1944,USA,GERMANY,MUNICH,48.13,11.58
1673,7/31/1944,USA,GERMANY,MUNICH,48.13,11.58
1674,7/31/1944,USA,GERMANY,MUNICH,48.13,11.58
1675,7/31/1944,USA,GERMANY,MUNICH,48.13,11.58
1676,7/31/1944,USA,GERMANY,MUNICH,48.13,11.58
1677,7/31/1944,USA,GERMANY,MUNICH,48.13,11.58
1678,7/31/1944,USA,GERMANY,MUNICH,48.13,11.58
1679,7/31/1944,USA,GERMANY,MUNICH,48.13,11.58
1680,7/31/1944,USA,GERMANY,MUNICH,48.13,11.58
1681,7/31/1944,USA,GERMANY,MUNICH,48.13,11.58
1682,7/31/1944,USA,GERMANY,MUNICH,48.13,11.58
1683,7/31/1944,USA,GERMANY,MUNICH,48.13,11.58
1684,7/31/1944,USA,GERMANY,MUNICH,48.13,11.58
1685,7/31/1944,USA,GERMANY,MUNICH,48.13,11.58
1686,7/31/1944,USA,GERMANY,MUNICH,48.13,11.58
1687,7/31/1944,USA,GERMANY,MUNICH,48.13,11.58
1688,7/31/1944,USA,GERMANY,MUNICH,48.13,11.58
1689,7/31/1944,USA,GERMANY,MUNICH,48.13,11.58
1690,7/31/1944,USA,GERMANY,MUNICH,48.13,11.58
1691,7/31/1944,USA,GERMANY,MUNICH,48.13,11.58
1692,7/31/1944,USA,GERMANY,MUNICH,48.13,11.58
1693,7/31/1944,USA,GERMANY,MUNICH,48.13,11.58
1694,7/31/1944,USA,GERMANY,MUNICH,48.13,11.58
1695,7/31/1944,USA,GERMANY,MUNICH,48.13,11.58
1696,7/31/1944,USA,GERMANY,MUNICH,48.13,11.58
1697,7/31/1944,USA,GERMANY,MUNICH,48.13,11.58
1698,7/31/1944,USA,GERMANY,MUNICH,48.13,11.58
1699,7/31/1944,USA,GERMANY,MUNICH,48.13,11.58
1700,7/31/1944,USA,GERMANY,MUNICH,48.13,11.58
1701,2/17/1945,GREAT BRITAIN,GERMANY,HAMBURG,53.55,10
1702,2/17/1945,USA,GERMANY,CITY TOT UNDER 6 TON,,
1703,2/17/1945,USA,GERMANY,CITY TOT UNDER 6 TON,,
1704,2/17/1945,USA,GERMANY,CITY TOT UNDER 6 TON,,
1705,2/17/1945,USA,GERMANY,CITY TOT UNDER 6 TON,,
1709,2/17/1945,GREAT BRITAIN,GERMANY,BREMEN,53.08,8.72
1718,2/17/1945,GREAT BRITAIN,GERMANY,WESEL,51.65,6.62
1719,2/17/1945,GREAT BRITAIN,GERMANY,WESEL,51.65,6.62
1720,2/17/1945,GREAT BRITAIN,GERMANY,WESEL,51.65,6.62
1721,2/17/1945,GREAT BRITAIN,GERMANY,WESEL,51.65,6.62
1725,2/17/1945,GREAT BRITAIN,GERMANY,HOMBURG,47.93,8.93
1731,2/17/1945,GREAT BRITAIN,GERMANY,STERKRADE,51.52,6.82
1734,2/17/1945,USA,ITALY,POLA,44.87,13.85
1735,2/17/1945,USA,ITALY,POLA,44.87,13.85
1736,2/17/1945,USA,ITALY,FIUME,45.33,14.43
1737,2/17/1945,USA,ITALY,FIUME,45.33,14.43
1738,2/17/1945,USA,ITALY,POLA,44.87,13.85
1739,2/17/1945,USA,ITALY,POLA,44.87,13.85
1740,2/17/1945,USA,ITALY,POLA,44.87,13.85
1741,2/17/1945,USA,ITALY,POLA,44.87,13.85
1742,2/17/1945,USA,ITALY,FIUME,45.33,14.43
1743,2/17/1945,USA,ITALY,FIUME,45.33,14.43
1744,2/17/1945,USA,YUGOSLAVIA,46 20 N 014 20 E,46.33,14.33
1745,2/17/1945,USA,ITALY,CHIUSAFORTE,46.4,13.32
1746,2/17/1945,USA,ITALY,CHIUSAFORTE,46.4,13.32
1747,2/17/1945,USA,ITALY,DOGNA VISOCCO,46.45,13.3
1748,2/17/1945,USA,ITALY,DOGNA VISOCCO,46.45,13.3
1749,2/17/1945,USA,ITALY,DOGNA VISOCCO,46.45,13.3
1750,2/17/1945,USA,ITALY,DOGNA VISOCCO,46.45,13.3
1751,2/17/1945,USA,ITALY,BRESSANONE,46.72,11.63
1752,2/17/1945,USA,ITALY,BRESSANONE,46.72,11.63
1753,2/17/1945,USA,ITALY,CREMA,45.35,9.7
1754,2/17/1945,USA,ITALY,CREMA,45.35,9.7
1755,2/17/1945,USA,ITALY,LAVIS,46.13,11.12
1756,2/17/1945,USA,ITALY,LAVIS,46.13,11.12
1757,2/17/1945,USA,ITALY,BRESSANONE,46.72,11.63
1758,2/17/1945,USA,ITALY,BRESSANONE,46.72,11.63
1759,2/17/1945,USA,ITALY,CHIUSAFORTE,46.4,13.32
1760,2/17/1945,USA,ITALY,CHIUSAFORTE,46.4,13.32
1761,2/17/1945,USA,ITALY,CREMA,45.35,9.7
1762,2/17/1945,USA,ITALY,CREMA,45.35,9.7
1763,2/17/1945,USA,ITALY,DOGNA VISOCCO,46.45,13.3
1764,2/17/1945,USA,ITALY,DOGNA VISOCCO,46.45,13.3
1765,2/17/1945,USA,ITALY,DOGNA VISOCCO,46.45,13.3
1766,2/17/1945,USA,ITALY,DOGNA VISOCCO,46.45,13.3
1801,8/21/1943,USA,ITALY,CANCELLO,40.98,14.4
1802,8/21/1943,USA,ITALY,CANCELLO,40.98,14.4
1803,8/21/1943,USA,ITALY,CANCELLO,40.98,14.4
1804,8/21/1943,USA,ITALY,CANCELLO,40.98,14.4
1805,8/21/1943,USA,ITALY,CANCELLO,40.98,14.4
1806,8/21/1943,USA,ITALY,CANCELLO,40.98,14.4
1807,8/21/1943,USA,ITALY,CANCELLO,40.98,14.4
1808,8/21/1943,USA,ITALY,CANCELLO,40.98,14.4
1809,8/21/1943,USA,ITALY,CANCELLO,40.98,14.4
1810,8/21/1943,USA,ITALY,CANCELLO,40.98,14.4
1811,8/21/1943,USA,ITALY,CANCELLO,40.98,14.4
1812,8/21/1943,USA,ITALY,CANCELLO,40.98,14.4
1813,8/21/1943,USA,ITALY,CANCELLO,40.98,14.4
1814,8/21/1943,USA,ITALY,CANCELLO,40.98,14.4
1815,8/21/1943,USA,ITALY,CANCELLO,40.98,14.4
1816,8/21/1943,USA,ITALY,CANCELLO,40.98,14.4
1817,8/21/1943,USA,ITALY,CANCELLO,40.98,14.4
1818,8/21/1943,USA,ITALY,CANCELLO,40.98,14.4
1819,8/21/1943,USA,ITALY,CANCELLO,40.98,14.4
1820,8/21/1943,USA,ITALY,CANCELLO,40.98,14.4
1821,8/21/1943,USA,ITALY,CANCELLO,40.98,14.4
1822,8/21/1943,USA,ITALY,CANCELLO,40.98,14.4
1823,8/21/1943,USA,ITALY,CANCELLO,40.98,14.4
1824,8/21/1943,USA,ITALY,CANCELLO,40.98,14.4
1839,8/22/1943,USA,ITALY,SALERNO,40.67,14.73
1848,8/22/1943,GREAT BRITAIN,GERMANY,HAMBURG,53.55,10
1849,8/22/1943,GREAT BRITAIN,GERMANY,HAMBURG,53.55,10
1850,8/22/1943,USA,FRANCE,BEAUVAIS,49.43,-2.08
1851,8/22/1943,USA,FRANCE,BEAUVAIS,49.43,-2.08
1852,8/22/1943,GREAT BRITAIN,GERMANY,LEVERKUSEN,51.02,7
1853,8/22/1943,GREAT BRITAIN,GERMANY,LEVERKUSEN,51.02,7
1854,8/22/1943,GREAT BRITAIN,GERMANY,LEVERKUSEN,51.02,7
1855,8/22/1943,GREAT BRITAIN,GERMANY,LEVERKUSEN,51.02,7
1856,8/22/1943,GREAT BRITAIN,GERMANY,LEVERKUSEN,51.02,7
1857,8/22/1943,GREAT BRITAIN,GERMANY,LEVERKUSEN,51.02,7
1858,8/22/1943,GREAT BRITAIN,GERMANY,LEVERKUSEN,51.02,7
1859,8/22/1943,GREAT BRITAIN,GERMANY,LEVERKUSEN,51.02,7
1860,8/22/1943,GREAT BRITAIN,GERMANY,LEVERKUSEN,51.02,7
1861,8/22/1943,GREAT BRITAIN,GERMANY,LEVERKUSEN,51.02,7
1862,8/22/1943,GREAT BRITAIN,GERMANY,LEVERKUSEN,51.02,7
1863,8/22/1943,GREAT BRITAIN,GERMANY,BRAUWEILER,50.95,6.78
1864,8/22/1943,GREAT BRITAIN,GERMANY,BRAUWEILER,50.95,6.78
1865,8/22/1943,GREAT BRITAIN,GERMANY,LEVERKUSEN,51.02,7
1866,8/22/1943,GREAT BRITAIN,GERMANY,LEVERKUSEN,51.02,7
1867,8/22/1943,GREAT BRITAIN,GERMANY,LEVERKUSEN,51.02,7
1868,8/22/1943,GREAT BRITAIN,GERMANY,LEVERKUSEN,51.02,7
1869,8/22/1943,GREAT BRITAIN,GERMANY,COLOGNE,50.93,6.95
1870,8/22/1943,GREAT BRITAIN,GERMANY,COLOGNE,50.93,6.95
1871,8/22/1943,USA,ITALY,SALERNO,40.67,14.73
1872,8/22/1943,USA,ITALY,SALERNO,40.67,14.73
1873,8/22/1943,USA,ITALY,SALERNO,40.67,14.73
1874,8/22/1943,USA,ITALY,SALERNO,40.67,14.73
1875,8/22/1943,USA,ITALY,SALERNO,40.67,14.73
1876,8/22/1943,USA,ITALY,SALERNO,40.67,14.73
1877,8/22/1943,USA,ITALY,SALERNO,40.67,14.73
1878,8/22/1943,USA,ITALY,SALERNO,40.67,14.73
1879,8/22/1943,USA,ITALY,SALERNO,40.67,14.73
1880,8/22/1943,USA,ITALY,SALERNO,40.67,14.73
1881,8/22/1943,USA,ITALY,SALERNO,40.67,14.73
1882,8/22/1943,USA,ITALY,SALERNO,40.67,14.73
1883,8/22/1943,USA,ITALY,BARI,41.1,16.87
1887,8/23/1943,USA,ITALY,BATTIPAGLIA,40.62,14.97
1888,8/23/1943,USA,ITALY,BATTIPAGLIA,40.62,14.97
1889,8/23/1943,USA,ITALY,EBOLI,40.6,15.07
1899,8/23/1943,GREAT BRITAIN,GERMANY,BERLIN,52.53,13.42
1900,8/23/1943,GREAT BRITAIN,GERMANY,BERLIN,52.53,13.42
1901,7/31/1944,USA,GERMANY,MUNICH,48.13,11.58
1902,7/31/1944,USA,GERMANY,MUNICH,48.13,11.58
1903,7/31/1944,USA,GERMANY,MUNICH,48.13,11.58
1904,7/31/1944,USA,GERMANY,MUNICH,48.13,11.58
1905,7/31/1944,USA,GERMANY,MUNICH,48.13,11.58
1906,7/31/1944,USA,GERMANY,MUNICH,48.13,11.58
1907,7/31/1944,USA,GERMANY,MUNICH,48.13,11.58
1908,7/31/1944,USA,GERMANY,MUNICH,48.13,11.58
1909,7/31/1944,USA,GERMANY,MUNICH,48.13,11.58
1910,7/31/1944,USA,GERMANY,MUNICH,48.13,11.58
1911,7/31/1944,USA,GERMANY,MUNICH,48.13,11.58
1912,7/31/1944,USA,GERMANY,MUNICH,48.13,11.58
1913,7/31/1944,USA,GERMANY,MUNICH,48.13,11.58
1914,7/31/1944,USA,GERMANY,MUNICH,48.13,11.58
1915,7/31/1944,USA,GERMANY,MUNICH,48.13,11.58
1916,7/31/1944,USA,GERMANY,MUNICH,48.13,11.58
1917,7/31/1944,USA,GERMANY,MUNICH,48.13,11.58
1918,7/31/1944,USA,GERMANY,MUNICH,48.13,11.58
1919,7/31/1944,USA,GERMANY,MUNICH,48.13,11.58
1920,7/31/1944,USA,GERMANY,MUNICH,48.13,11.58
1921,7/31/1944,USA,GERMANY,MUNICH,48.13,11.58
1922,7/31/1944,USA,GERMANY,MUNICH,48.13,11.58
1923,7/31/1944,USA,GERMANY,MUNICH,48.13,11.58
1924,7/31/1944,USA,GERMANY,MUNICH,48.13,11.58
1925,7/31/1944,USA,GERMANY,MUNICH,48.13,11.58
1926,7/31/1944,USA,GERMANY,MUNICH,48.13,11.58
1927,7/31/1944,USA,GERMANY,MUNICH,48.13,11.58
1928,7/31/1944,USA,GERMANY,MUNICH,48.13,11.58
1929,7/31/1944,USA,GERMANY,MUNICH,48.13,11.58
1930,7/31/1944,USA,GERMANY,MUNICH,48.13,11.58
1931,7/31/1944,USA,GERMANY,MUNICH,48.13,11.58
1932,7/31/1944,USA,GERMANY,MUNICH,48.13,11.58
1933,7/31/1944,USA,GERMANY,MUNICH,48.13,11.58
1934,7/31/1944,USA,GERMANY,MUNICH,48.13,11.58
1935,7/31/1944,USA,GERMANY,MUNICH,48.13,11.58
1936,7/31/1944,USA,GERMANY,MUNICH,48.13,11.58
1937,7/31/1944,USA,GERMANY,MUNICH,48.13,11.58
1938,7/31/1944,USA,GERMANY,MUNICH,48.13,11.58
1939,7/31/1944,USA,GERMANY,MUNICH,48.13,11.58
1940,7/31/1944,USA,GERMANY,MUNICH,48.13,11.58
1941,7/31/1944,USA,GERMANY,MUNICH,48.13,11.58
1942,7/31/1944,USA,GERMANY,MUNICH,48.13,11.58
1943,7/31/1944,USA,GERMANY,MUNICH,48.13,11.58
1944,7/31/1944,USA,GERMANY,MUNICH,48.13,11.58
1945,7/31/1944,USA,GERMANY,MUNICH,48.13,11.58
1946,7/31/1944,USA,GERMANY,MUNICH,48.13,11.58
1947,7/31/1944,USA,GERMANY,MUNICH,48.13,11.58
1948,7/31/1944,USA,GERMANY,MUNICH,48.13,11.58
1949,7/31/1944,USA,GERMANY,MUNICH,48.13,11.58
1950,7/31/1944,USA,GERMANY,MUNICH,48.13,11.58
1951,7/31/1944,USA,GERMANY,MUNICH,48.13,11.58
1952,7/31/1944,USA,GERMANY,MUNICH,48.13,11.58
1953,7/31/1944,USA,GERMANY,MUNICH,48.13,11.58
1954,7/31/1944,USA,GERMANY,MUNICH,48.13,11.58
1955,7/31/1944,USA,GERMANY,MUNICH,48.13,11.58
1956,7/31/1944,USA,GERMANY,MUNICH,48.13,11.58
1957,7/31/1944,USA,GERMANY,MUNICH,48.13,11.58
1958,7/31/1944,USA,GERMANY,MUNICH,48.13,11.58
1959,7/31/1944,USA,GERMANY,MUNICH,48.13,11.58
1960,7/31/1944,USA,GERMANY,MUNICH,48.13,11.58
1961,7/31/1944,USA,GERMANY,MUNICH,48.13,11.58
1962,7/31/1944,USA,GERMANY,MUNICH,48.13,11.58
1963,7/31/1944,USA,GERMANY,MUNICH,48.13,11.58
1964,7/31/1944,USA,GERMANY,MUNICH,48.13,11.58
1965,7/31/1944,USA,GERMANY,MUNICH,48.13,11.58
1966,7/31/1944,USA,GERMANY,MUNICH,48.13,11.58
1967,7/31/1944,USA,GERMANY,MUNICH,48.13,11.58
1968,7/31/1944,USA,GERMANY,MUNICH,48.13,11.58
1969,7/31/1944,USA,GERMANY,MUNICH,48.13,11.58
1970,7/31/1944,USA,GERMANY,MUNICH,48.13,11.58
1971,7/31/1944,USA,GERMANY,MUNICH,48.13,11.58
1972,7/31/1944,USA,GERMANY,MUNICH,48.13,11.58
1973,7/31/1944,USA,GERMANY,MUNICH,48.13,11.58
1974,7/31/1944,USA,GERMANY,MUNICH,48.13,11.58
1975,7/31/1944,USA,GERMANY,MUNICH,48.13,11.58
1976,7/31/1944,USA,GERMANY,MUNICH,48.13,11.58
1977,7/31/1944,USA,GERMANY,MUNICH,48.13,11.58
1978,7/31/1944,USA,GERMANY,MUNICH,48.13,11.58
1979,7/31/1944,USA,GERMANY,MUNICH,48.13,11.58
1980,7/31/1944,USA,GERMANY,MUNICH,48.13,11.58
1981,7/31/1944,USA,GERMANY,MUNICH,48.13,11.58
1982,7/31/1944,USA,FRANCE,AMBRIERES,48.4,-0.63
1983,7/31/1944,USA,FRANCE,AMBRIERES,48.4,-0.63
1984,7/31/1944,USA,FRANCE,AMBRIERES,48.4,-0.63
1985,7/31/1944,USA,FRANCE,AMBRIERES,48.4,-0.63
1986,7/31/1944,USA,FRANCE,NANTES,47.22,-1.53
1987,7/31/1944,USA,FRANCE,NANTES,47.22,-1.53
1988,7/31/1944,USA,FRANCE,FORET DE LA GUERCHE,47.88,-1.23
1989,7/31/1944,USA,FRANCE,FORET DE LA GUERCHE,47.88,-1.23
1990,7/31/1944,USA,FRANCE,MAYENNE,48.3,-0.62
1991,7/31/1944,USA,FRANCE,MAYENNE,48.3,-0.62
1992,7/31/1944,USA,FRANCE,LES PONTS DE CE,47.43,-0.53
1993,7/31/1944,USA,FRANCE,LES PONTS DE CE,47.43,-0.53
1994,7/31/1944,USA,FRANCE,FORET DE LA GUERCHE,47.88,-1.23
1995,7/31/1944,USA,FRANCE,FORET DE LA GUERCHE,47.88,-1.23
1996,7/31/1944,USA,FRANCE,FORET DE LA GUERCHE,47.88,-1.23
1997,7/31/1944,USA,FRANCE,FORET DE LA GUERCHE,47.88,-1.23
1998,7/31/1944,USA,FRANCE,FORET DE LA GUERCHE,47.88,-1.23
1999,7/31/1944,USA,FRANCE,MAYENNE,48.3,-0.62
2000,7/31/1944,USA,FRANCE,MAYENNE,48.3,-0.62
2086,2/18/1945,USA,AUSTRIA,SALZBURG,47.78,13.03
2087,2/18/1945,USA,AUSTRIA,LINZ,48.3,14.3
2088,2/18/1945,USA,AUSTRIA,LINZ,48.3,14.3
2089,2/18/1945,USA,AUSTRIA,LINZ,48.3,14.3
2090,2/18/1945,USA,AUSTRIA,LINZ,48.3,14.3
2091,2/18/1945,USA,AUSTRIA,LINZ,48.3,14.3
2092,2/18/1945,GREAT BRITAIN,GERMANY,EISENACH,50.97,10.33
2093,2/18/1945,GREAT BRITAIN,GERMANY,GOTHA,50.95,10.72
2094,2/18/1945,USA,AUSTRIA,LINZ,48.3,14.3
2095,2/18/1945,USA,AUSTRIA,LINZ,48.3,14.3
2096,2/18/1945,USA,AUSTRIA,LINZ,48.3,14.3
2097,2/18/1945,USA,GERMANY,BURGEN,50.21,7.39
2098,2/18/1945,USA,GERMANY,BURGEN,50.21,7.39
2099,2/18/1945,USA,GERMANY,BURGEN,50.21,7.39
2100,2/18/1945,USA,GERMANY,BURGEN,50.21,7.39
2101,8/23/1943,GREAT BRITAIN,GERMANY,BERLIN,52.53,13.42
2102,8/23/1943,GREAT BRITAIN,GERMANY,BERLIN,52.53,13.42
2103,8/23/1943,GREAT BRITAIN,GERMANY,BERLIN,52.53,13.42
2104,8/23/1943,GREAT BRITAIN,GERMANY,BERLIN,52.53,13.42
2105,8/23/1943,GREAT BRITAIN,GERMANY,BERLIN,52.53,13.42
2106,8/23/1943,GREAT BRITAIN,HOLLAND OR NETHERLANDS,ALKMAAR,52.63,4.77
2107,8/23/1943,GREAT BRITAIN,HOLLAND OR NETHERLANDS,ALKMAAR,52.63,4.77
2108,8/23/1943,USA,ITALY,BATTIPAGLIA,40.62,14.97
2109,8/23/1943,USA,ITALY,BATTIPAGLIA,40.62,14.97
2110,8/23/1943,USA,ITALY,BATTIPAGLIA,40.62,14.97
2111,8/23/1943,USA,ITALY,BATTIPAGLIA,40.62,14.97
2112,8/23/1943,USA,ITALY,BATTIPAGLIA,40.62,14.97
2113,8/23/1943,USA,ITALY,BATTIPAGLIA,40.62,14.97
2114,8/23/1943,USA,ITALY,BATTIPAGLIA,40.62,14.97
2115,8/23/1943,USA,ITALY,BATTIPAGLIA,40.62,14.97
2116,8/23/1943,USA,ITALY,BENEVENTO,41.13,14.75
2117,8/23/1943,USA,ITALY,BENEVENTO,41.13,14.75
2118,8/23/1943,USA,ITALY,BATTIPAGLIA,40.62,14.97
2119,8/23/1943,USA,ITALY,BATTIPAGLIA,40.62,14.97
2120,8/23/1943,USA,ITALY,BATTIPAGLIA,40.62,14.97
2121,8/23/1943,USA,ITALY,BATTIPAGLIA,40.62,14.97
2122,8/23/1943,USA,ITALY,BARI,41.1,16.87
2123,8/23/1943,USA,ITALY,FOGGIA,41.45,15.55
2124,8/23/1943,USA,ITALY,BARI,41.1,16.87
2125,8/23/1943,USA,ITALY,BARI,41.1,16.87
2126,8/23/1943,USA,ITALY,BARI,41.1,16.87
2127,8/23/1943,USA,ITALY,BARI,41.1,16.87
2128,8/23/1943,USA,ITALY,BARI,41.1,16.87
2129,8/23/1943,USA,ITALY,BARI,41.1,16.87
2140,8/24/1943,USA,ITALY,CASTROVILLARI,39.8,16.2
2141,8/24/1943,USA,ITALY,SIBARI,39.78,16.47
2143,8/24/1943,USA,ITALY,SAPRI,40.07,15.63
2145,8/24/1943,USA,ITALY,SAPRI,40.07,15.63
2146,8/24/1943,GREAT BRITAIN,GREECE,CROTONE,39.08,17.13
2149,8/24/1943,GREAT BRITAIN,GERMANY,BERLIN,52.53,13.42
2150,8/24/1943,GREAT BRITAIN,GERMANY,BERLIN,52.53,13.42
2201,7/31/1944,USA,GERMANY,MUNICH,48.13,11.58
